url|name|price|rating|description|instruction|country
https://goldapple.ru//19000344502-luna-collection-cassiopea|Tiziana Terenzi Luna Collection Cassiopea|30510|0|Новая коллекция LUNA COLLECTION увлекает нас в грандиозное путешествие на луну в поисках ароматов, исследующих пределы вселенной!  Самые красивые созвездия небосвода Андромеда, Кассиопея, Созвездие Дракона и Большая Медведица нашли своё отражение в 4-х звёздных ароматах.  Воздушная белая эссенция CASSIOPEA, также как и солнечный день, сопровождающая нас в реальности и воображении, способна как по мановению волшебной палочки, выделить тонкий и нежный аромат с прекрасными верхними нотами маракуйи и черной смородины, стойкий и долговечный, благодаря силе цветов донника, лилии и нарцисса.|Средство предназначено для наружного применения с целью придания приятного аромата. Нанести аромат на кожу.|страна происхождения Италия  изготовитель: «Cereria Terenzi Evelino S.r.l.», Via dei Faggi, 101 - 47842 S. Giovanni in Marignano (RN), Italy
https://goldapple.ru//19760318994-les-tamaris|Maison Francis Kurkdjian Les Tamaris|9000|0|Это маленький райский уголок на атлантическом побережье Франции, между Бордо и Ла Рошель. Это семейный дом в самом сердце природы, где единственными звуками являются щебетание сверчков и треск сосен. Подобно летнему бризу, Ле Тамарис несет запах бессмертника и акации, которые растут вдоль тропинок, ведущих вниз к морю. Свеча создана из французского минерально-растительного воска, внутри которой хлопковый фитиль, передающий ее ароматические свойства и обеспечивающий оптимальное время горения 55 часов. Представлена в элегантном подсвечнике из Лиможского фарфора.|Время горения – 55 часов. Содержит натуральные экстракты, которые могут менять цвет в зависимости от сезона. Не влияет на характеристики или качество аромата. Беречь от прямых источников света и тепла.|страна происхождения Франция  изготовитель: «Parfum Francis Kurkdjian SAS», 41, rue Etienne Marcel, 75001 Paris, Франция.
https://goldapple.ru//19000173779-un-rendez-vous-avec-cezanne|Rose et Marius Un rendez-vous avec Cézanne|2320|0|Прикоснитесь к искусству жизни на Юге Франции с уникальными композициями из Грасса. Отправьтесь на воображаемую прогулку с Полем Сезанном на гору Сент-Виктуар в окрестностях Экс-ан-Прованс. Парфюмерная вода Un rendez-vous avec Cézanne — ольфакторное впечатление по следам художника.  Высушенные на солнце листья светлого табака сочетаются с теплыми нотами кожи и пряными цветами бессмертника. Амбровая грань придает изысканную чувственность нижним нотам.  Бархатистое звучание завораживает ярким сочетанием кедра, кипариса.|Распылите на кожу на расстоянии 20-30 см.|"страна происхождения Франция  изготовитель: ""ROSE ET MARIUS"", адрес: Petit Cap, 41 A chemin du Rivage F-13620 CARRY LE ROUET, Франция."
https://goldapple.ru//3680300001-l-interdit|Givenchy  L'INTERDIT|9000|4.9|Женская парфюмерная вода L’Interdit от Givenchy – это смелый цветочно-древесный аромат, который является ключом к свободе и возвращает вкус к жизни. Верхние ноты пирамиды образуют цветы апельсина и жасмин, средние ноты раскрываются чувственной туберозой, а пачули, ветивер и амброксан дополняют композицию в базовых нотах аромата. Запретный союз аккорда белых роскошных цветов и темного дерева - символ изящества и воплощение женственности. Женская парфюмерная вода L'Interdit от Givenchy раскрывает глубину чувств, играющих на контрастах.   Дополните свой образ дымкой для волос L’Interdit Hair Mist, чтобы усилить шлейф любимого аромата.  В линию L'Interdit также входят гель для душа и увлажняющий лосьон для тела.|Инструкция отсутствует|страна происхождения Франция  изготовитель: «LVMH Fragrance Brands», адрес:  77 Rue A. France, 92300 Levallois-Perret, Франция
https://goldapple.ru//19000220500-the-forward|Mind Games THE FORWARD|19673|4.5|Коллекция soulmate воплощает силу и единство пешек, коллективную уверенность и стремление поддерживать друг друга. По характеру пешка — решительная, амбициозная и бесстрашная фигура.  Каждый аромат продуман, чтобы вы могли носить его самостоятельно или наслаивать с другими, создавая неповторимую композицию. Дизайн флаконов изящен, современен и сдержан — тонкие детали намекают на защитный слой брони. Разожгите страсть и откройте в себе лучшее с soulmate.  The forward выступает вперед со смесью ярких, искрящихся цитрусов в смелом и незабываемом старте аромата. С каждым движением он становится более захватывающим, раскрывая глубину благодаря многогранным оттенкам соли, жасмина и ванили.  Царственный и дерзкий, но в то же время мягкий и утонченный, the forward превосходит ожидания.|Распылите на кожу с расстояния 20-30 см.|страна происхождения США  изготовитель: «Park Fragrance LLC», мекенжай: 70 West 36th Street Suite 4B, New York, NY, 10018, АҚШ
https://goldapple.ru//19760302795-irresistible|Givenchy  IRRESISTIBLE|15200|4.9|Новый аромат IRRESISTIBLE GIVENCHY Eau de Parfum бросает вызов всем законам притяжения. Его магнетическая сила очаровывает и захватывает нас вихрем великолепного свободного танца.  Композиция IRRESISTIBLE GIVENCHY представляет собой красочный дуэт роскошной розы и аккорда светлого дерева. Восхитительная Роза сверкает, раскрываясь в начале фруктовыми сочными гранями, подчеркнутыми игривым трио Груши, Амбретты и пудровой ноты Ириса. Это великолепное цветочно - фруктовое сочетание, в танце с аккордом Кедра и Янтарного дерева, создает легкое волнение перед тем, как объединиться с едва уловимой нотой Мускуса.   Наполненный особым духом, энергичный и озорной аромат парфюмерной воды IRRESISTIBLE GIVENCHY - настоящий концентрат соблазнения, наполненный очарованием и женственностью. Его спонтанность заразительна и невероятно увлекательна. Темп задан. А вы готовы присоединиться к танцу?|Инструкция отсутствует|страна происхождения Франция  изготовитель: «LVMH Fragrance Brands», адрес:  77 Rue A. France, 92300 Levallois-Perret, Франция
https://goldapple.ru//19000122590-quelque-chose-dans-l-air-s-c|D'orsay Quelque chose dans l’air S.C|7962|4.2|Дерзкий аромат D'ORSAY с кожаным и цветочным аккордами посвящен невероятной любви, заставляющей рисковать. Яркие ноты кожи, украшенные соблазнительным звучанием лилии и сочного мандарина, усиливают притяжение. Композиция вызывает ассоциации с поездкой на мотоцикле, когда ветер играет с волосами и несет с собой аромат, заставляющий потерять бдительность. Рок-н-ролльное настроение, заданное кожей, смягчают лилия, магнолия, мускус, арника и свежесть цитруса. Парфюмер – Mark Buxton.|Только для наружного применения.|"страна происхождения Франция  изготовитель:  ""D'ORSAY International"", адрес: 55 avenue Montaigne 75008 Paris,  Франция."
https://goldapple.ru//19000344512-kirke-extrait|Tiziana Terenzi Kirke Extrait|23010|0|Мы создали чувственный и теплый аромат, который покорил нас, раскрывая наши души красоте чувств. Это волшебный и чувственный парфюм посвященный богине Цирцее.   Духи Kirke' открываются фруктовыми сладостными и сочными нотами маракуйи, персиков, малины, черной смородины и груши, настоящий золотой алхимический эликсир. В сердце аромат поддерживает фруктовую феерию нотами очаровательного ландыша, а шлейф похож на прогулку по песку босыми ногами: нежный гелиотропин, сандал, ваниль, мускус и пачули.  Аромат Kirke восхищает своего владельца как знаменитый очаровывающий эликсир богини Цирцеи, направляя по таинственным путям в поисках удивительных чудес.  Он вдохновляет, создавая изысканную ауру утонченной чувственности.|Средство предназначено для наружного применения с целью придания приятного аромата. Нанести аромат на кожу.|страна происхождения Италия  изготовитель: «Cereria Terenzi Evelino S.r.l.», Via dei Faggi, 101 - 47842 S. Giovanni in Marignano (RN), Italy
https://goldapple.ru//83810100007-magic-circus|MiN NEW YORK MAGIC CIRCUS|18427|5|Передвижной цирк путешествует в сумерках. За ним повсюду следует аромат древесных опилок и карамели. В удивительном круговороте чар смешались пачули, лабданум, герань и орехи. Представление началось, и под куполом цирка завораживающе звучат верхние ноты: бергамот, розовый перец, ананас и сахарная вата. Великолепный гурманский аромат MiN NEW YORK Magic Circus – это бесконечный карнавал, над которым не властно время.|Инструкция отсутствует|"страна происхождения Франция  изготовитель: ""Grey Matter Holdings Inc."", адрес: 3411 Silverside Road, Tatnall Building# 104, Wilmington, DE 19810, Соединенные Штаты Америки."
https://goldapple.ru//19760313139-tobacco-tonka-bean|BANANA REPUBLIC Tobacco & Tonka Bean|3735|4.6|Восточный гурманский аромат Tobacco & Tonka Bean от Banana Republic очаровывает верхними нотами груши Анжу и золотистой сливы Мирабель. В сердце декадентской, соблазнительной композиции – кокос и листья табака, дополняющие насыщенность и сливочную сладость ванили.  Бобы тонка подчеркивают тёмный, чувственный характер инновационного и многогранного аромата. Парфюмер – Gino Percontino.|Только для наружного применения.|страна происхождения Франция  изготовитель: «Park Fragrance LLC», адрес: 70 West 36th Street Suite 4B, New York, NY, 10018, США
https://goldapple.ru//19000152477-scottish-stout|IMMERSE SCOTTISH STOUT|1990|3|Совершенство не требует излишеств. Делимся рецептом с вами: свежеобжаренные кофейные зерна, тёмный шоколад, щепотка специй. Перемешать, но не взбалтывать. Пленительный, в меру сладкий аромат взбодрит за завтраком и поднимет настроение в вечернее время. SCOTTISH STOUT придётся по вкусу убеждённым кофеманам и ценителям гурманских ароматов.|Что бы начать использование диффузора, необходимо открыть крышку и вставить в ёмкость фибровые палочки, которые прилагаются в комплекте; Регулируйте интенсивность аромата с помощью фибровых палочек: используйте от 1 до 6 палочек и не забывайте переворачивать их раз в 2-3 недели; Диффузор должен находиться на открытом месте в хорошо проветриваемом помещении; Диффузор следует хранить вдали от прямых солнечных лучей и источников тепла; При правильном использовании диффузор прослужит вам от 2 до 4 месяцев в зависимости от объёма. 50 мл- 2-3 месяца / 100 мл - 3-4 месяца; Не оставляйте диффузор в пределах досягаемости детей и домашних животных.|страна происхождения Россия  изготовитель: ИП Маркин А.О. Российская Федерация, 109444, МОСКВА Г, УЛ ФЕРГАНСКАЯ, дом 15, корп. 1, кв. 325 order@immerse.store
https://goldapple.ru//19000203049-blue-talisman|EX NIHILO BLUE TALISMAN|27200|4.7|Созданный как гипнотическая драгоценность, BLUE TALISMAN воплощает в себе лучшее ноу-хау EX NIHILO в виде ольфакторного творенbя. Передовой аромат, символизирующий бесконечную духовную энергию, выраженную тонкой свежестью груши и бергамота, смягченной абстрактными мускусными и амбровыми нотами. Это творение воплощает авангардный и неповторимый дух Дома в завораживающих и многочисленных гранях.|для наружного применения|страна происхождения Франция  изготовитель: EX NIHILO 352, rue Saint-Honore; 75001 Paris, France
https://goldapple.ru//19000125898-dew-potion|FOR ME by gold apple Dew Potion|2900|3.5|Ароматическая свеча для идеального настроя.  Аромат Dew Potion – это история уединения на природе. Только что прошел прохладный легкий дождь, который усилил все ароматы вокруг – свежескошенной травы, древесной стружки от спиленного дерева, молодого зеленого инжира на ветке.|Зажечь фитиль.  После использования погасить пламя.  Для полного раскрытия аромата рекомендуется не гасить пламя, пока вся поверхность свечи не покроется расплавленным воском.|страна происхождения Россия  изготовитель: ООО «ТОНКА», Россия, 19633, г. Москва, ул. Новоорловская, д. 3, корпус 1. Тел. +7 (985) 766-12-89
https://goldapple.ru//24863300003-good-girl|Carolina Herrera Good Girl|6296|4.9|Парфюмерная вода Carolina Herrera Good Girl — элитный восточный аромат, заключенный в оригинальный флакон в виде изысканной черной туфельки.  Идеальное воплощение восточного шарма, загадочности и недосягаемой притягательности. Начальная нота Good Girl — ароматный, страстный запах кофе и нежный миндаль, нота сердца — цветочные запахи жасмин самбак и бархатная тубероза, завершает композицию парфюмерной воды какао и пряные бобы тонка.  Для истинных ценительниц восточных запахов бренд Carolina Herrera создал только им присущий тягучий, яркий, и в то же время деликатный аромат.|Инструкция отсутствует|"страна происхождения Испания  изготовитель:  ""Antonio Puig S.A"", мекенжай: Plaza Europa 46, 08902 Barcelona, Spain, Испания."
https://goldapple.ru//19000330346-royal-spa|BoomBloom royal spa|2600|5|Аромат Royal SPA от BOOM BLOOM — ощущение белого, хрустящего махрового халата на теле, состояния глубокого расслабления под тихое звучание медитативной музыки. Это благородная, обволакивающая композиция сладковатых цветочных нот с оттенком соли. Она берет начало с легкого озона, и мягко сменяется сочетанием цветов орхидеи, жасмина, ландыша.    «Королевское спа» из коллекции «Терапия души» — аромат-напоминание о важности заботы о себе и своем теле. Просто зажгите фитиль, чтобы воссоздать в своём пространстве атмосферу роскошного спа-салона.|Площадь ароматизации свечи весом 185 г — от 15 м². Для ароматизации большего пространства используйте несколько свечей. Не бойтесь экспериментировать и использовать разные ароматы одновременно.  Подрежьте фитиль свечи до 5 мм., зажгите оба фитиля и оставьте гореть на 1- 3 часа, пока расплавленный воск не достигнет стенок сосуда. Не жгите свечу дольше трех часов подряд. Подрезайте фитиль перед каждым использованием. Попробуйте эти простые правила, чтобы продлить срок службы свечи.|страна происхождения Россия  изготовитель: ИП Карлова А.В. ул Русановская, д.11, корп./ст.А, кв./оф.201, Санкт-Петербург, +7 921 583 73 73, hi@boombloom.ru
https://goldapple.ru//19000148355-fig-infusion|ESSENTIAL PARFUMS PARIS FIG INFUSION refillable|7450|4.6|Парфюмер – Nathalie Lorson. «Я представляла себе искрящийся и светлый аромат, посвященный удовольствиям и радостям жизни. Мне хотелось создать композицию, которая вызовет ассоциации с послеобеденным отдыхом в уютном фруктовом саду и сладкой дремой в тени смоковницы».   Успокаивающая композиция от ESSENTIAL PARFUMS PARIS построена вокруг ноты инжира, объединившей фруктовые, сливочные и зеленые оттенки. Сочность свежего фрукта подчеркивают итальянский мандарин, яркая нота черного чая и апельсиновый цвет. Тёплая нота сандала делает композицию более насыщенной, а бензоин, аромат которого напоминает сочетание ванили, амбры и корицы, придаёт изысканную сладость.  Создатели парфюмерной воды ESSENTIAL PARFUMS PARIS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Для производства аромата использовались натуральные цветы апельсина из Туниса, бензоин из Вьетнама и черный чай со Шри-Ланки.  Флакон парфюмерной воды подходит для многоразового использования, и его можно пополнять из рефила.|Только для наружного применения.|"страна происхождения Франция  изготовитель: ESSENTIAL PARFUMS SAS"", адрес: 176 boulevard Saint-Germain 75006 Paris, Франция."
https://goldapple.ru//19000167370-san-t-stop-loving-you|Kilian Paris Сan't stop loving you|30600|0|Источник вдохновения Килиана Хеннеси.   Килиан говорит: “Когда я начал думать над ключевые ингредиенты вокруг этого цветка, я знал, что мне нужны ингредиенты, которое стаут запоминающимися элементами композиции - ингредиенты ,подчеркивающие красоту этого цветка темными сексуальными несовершенствами, присущими стираксу, лабдануму и ладану”. «Вы никогда не влюбитесь в совершенство. Вас может привлечь кто-то потрясающий внешне, но это не то, что заставит вас в конечном счете влюбиться в этого человека. Вы влюбляетесь в его несовершенства, которые делают этого человека уникальным для вас”, — Киллиан Хеннесси.  Аромат. Аромат, созданный основателем бренда Килианом Хенесси и парфюмером Альберто Морильясом, вошел в категорию соблазняющих ароматов. Центральное место в его композиции занимает цветок североафриканского апельсина, который символизирует вечную любовь и поэтому идеально передает ощущение, заложенное в названии. Божественный аккорд жасмина, парадизон, воссоздает атмосферу райского сада.  Сердце аромата обладает невероятно изысканным звучанием: абсолют меда из Прованса, новый ингредиент в репертуаре KILIAN PARIS, добавляет к нему восхитительный французский штрих. Абсолют мадагаскарской ванили вдвойне усиливает соблазнительную сладость композиции, а дубовый мох привносит в нее насыщенные землистые акценты. Экстракт ладана из Сомали придает аромату чувственность, объем и безграничную таинственность.  Ноты аромата: флёрдоранж, лабданум, мед  Категория ароматов: Cоблазняющие роза, переходящая в туберозу, цветок апельсина в гардению.  Парфюмер: Альберто Морильяс  Настоящая роскошь должна длиться вечно, поэтому все флаконы ароматов KILIAN PARIS можно пополнять повторно. Открутите пульверизатор , осторожно вынув распылитель. Наполнение начинается автоматически после установки фирменного рефила и останавливается как только флакон заполняется. Стремясь укрепить свою приверженность принципам экологичности, мы улучшили дизайн рефилов: теперь флакон производится из прозрачного стекла, чтобы исключить проблемы с его переработкой. Эксклюзивная система многоразового использования флаконов KILIAN PARIS позволяет легко и быстро пополнить запасы любимого аромата, не проронив ни единой капли.|Инструкция отсутствует|страна происхождения Франция  изготовитель: ООО Эсте Лаудер Компаниз, БЦ Легенда Цветного, Цветной бульвар, д.2, 127051, Москва, РФ, +7 495 642 8225
https://goldapple.ru//83710100005-totally-white-126|Parle Moi De Parfum TOTALLY WHITE/126|21780|5|«Totally White» - аромат для мужчин и женщин, выпущенный брендом «Parle Moi de Parfum» в 2016 году. Современные классификаторы относят данную парфюмерную композицию к классу цветочных. Как сообщается в официальном пресс-релизе, разработкой аромата занимался парфюмер Michel Almairac, а самыми узнаваемыми оттенками его произведения стали: боярышник, сиринга и вистерия.  В ходе проведения независимого опроса, зарубежным изданием «Flavors & Fragrances» были собраны отзывы потребителей об аромате «Parle Moi de Parfum Totally White». Участников интервью просили дать субъективную оценку данной парфюмерной композиции по целому ряду ключевых характеристик, среди которых были первое впечатление от аромата, величина стойкости и наличие шлейфа, а так же сезонная, временная и возрастная направленность.  На основании полученных данных можно заметить, что подавляющее большинство опрошенных сходится в следующем мнении: аромат «Totally White» от «Parle Moi de Parfum» имеет хорошую стойкость - примерно от 6 до 8 часов, и ярко выраженный шлейф. Дополнительно отмечается, что предмет обсуждения станет идеальным выбором в межсезонье и прохладное время года для молодёжи, лиц среднего и элегантного возраста в первой и во второй половине дня, вечером или поздним вечером.|Инструкция отсутствует|страна происхождения Франция
https://goldapple.ru//19000132896-dark-cherry-amber|BANANA REPUBLIC Dark Cherry & Amber|5495|4.6|Dark Cherry & Amber от Banana Republic – это восточный цветочный аромат, раскрывающий нежную сладость спелой и сочной вишни и розовой фрезии. В сердце композиции – вишнёвый цвет и гурманская нота пралине, которые формируют манящий и соблазнительный характер аромата. Древесный аккорд с белым кедром и амбра окутывают тёплом и добавляют чувственность, перед которой невозможно устоять.  Парфюмер – Claude Dir.|Только для наружного применения.|страна происхождения Франция  изготовитель: «Park Fragrance LLC», адрес: 70 West 36th Street Suite 4B, New York, NY, 10018, США
https://goldapple.ru//19000293252-osmanthus|Rakle Osmanthus|1660|0|Использовать для создания ароматной атмосферы в доме.|Перед использованием подрезать фитиль не менее, чем на 0,7 см.|страна происхождения Турция  изготовитель: «Rapsodi Dekor Sanayi Anonim Sirketi»
https://goldapple.ru//19000148354-divine-vanille|ESSENTIAL PARFUMS PARIS DIVINE VANILLE refillable|7450|4.2|Парфюмер – Olivier Pescheux. «Этот аромат – посвящение мадагаскарской ванили. Я люблю его за глубину, элегантность и притягательность. Мне хотелось раскрыть мягкие, пряные и чувственные грани композиции, наполненной тайной и призывающей оставаться собой».  Divine Vanille – таинственный, глубокий и соблазнительный аромат… Устоять невозможно. Нежная нота ванили словно вызывает зависимость, её притягательность усиливают бобы тонка и бензоин. Сочетание корицы и чувственного османтуса раскрывает яркую и неожиданную грань аромата, пробуждающую ассоциации с сухофруктами и табаком. Пачули и древесная нота кедра гармонируют с нежным мускусом.  Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Кроме того, импорт ванили из Мадагаскара позволяет развивать местную инфраструктуру, образование и здравоохранение, а также продовольственную безопасность.  Флакон парфюмерной воды подходит для многоразового использования, и его можно пополнять из рефила.|Только для наружного применения.|"страна происхождения Франция  изготовитель: ESSENTIAL PARFUMS SAS"", адрес: 176 boulevard Saint-Germain 75006 Paris, Франция."
https://goldapple.ru//19760303655-baccarat-rouge-540|Maison Francis Kurkdjian BACCARAT ROUGE 540|19500|0|Парфюмерная вода Baccarat Rouge 540 родилась благодаря сотрудничеству между Maison Francis Kurkdjian и  Baccarat в честь празднования 250-й годовщины производителя хрусталя. Древесный аккорд создает поэтическую алхимию, яркую ольфакторную композицию. Воздушные ноты жасмина и сияющий шафран дополняют минеральные ноты амбры и древесные оттенки свежесрезанного кедра. Выразительная и элегантная, парфюмерная вода Baccarat Rouge 540 словно окутывает кожу амбровым древесно-цветочным шепотом.|Нанести аромат на запястья, шею и точки пульса.|страна происхождения Франция  изготовитель: «Parfum Francis Kurkdjian SAS», 41, rue Etienne Marcel, 75001 Paris, Франция.
https://goldapple.ru//19000203080-bois-de-oud|SOLINOTES Bois de oud|1005|0|Насыщенный древесный аромат SOLINOTES с ценной и благородной нотой уда заряжает уверенностью и подчеркивает элегантность. Уд, окутанный дымкой ладана с пряным акцентом перца, выразительно звучит в сердце композиции, а ирис смягчает его мощный и яркий характер.  Околдовывающий тёплый аромат гармонично дополняют мирра, чувственный мускус и насыщенная амбра. Парфюмерную воду можно сочетать с другими композициями бренда, чтобы создать свой неповторимый микс любимых нот, или использовать отдельно, наслаждаясь изысканным древесным звучанием уда.|Только для наружного применения.|"страна происхождения Франция  изготовитель: ""PARFUMS CORANIA"", адрес: ZA L'Agavon, 9 Avenue Lamartine 13170 LES PENNES MIRABEAU, Франция"
https://goldapple.ru//19000311857-sacred-wood-by-kilian|Kilian Paris Sacred Wood By Kilian|30600|0|Источник вдохновения Килиана Хеннеси. Sacred Wood воссоздает сложный аромат самого желанного — и запретного — парфюмерного ингредиента в мире: сандалового дерева из Майсура. Аромат был рожден из идеи раскрыть сакральный символизм ароматной восточной древесины и отдать дань удивительным дарам природы через искусство парфюмерии. Аромат. Абсолют семян амбретты и масло семян моркови раскрывают землистые грани древесины, известной с незапамятных времен. Килиан мастерски объединил самые свежие и светлые кедровые масла в мире, полученные из китайской и марокканской древесины (добытой в горах Атлас), чтобы воссоздать насыщенную древесную ноту сандалового дерева из Майсура. В сочетании со сладкими и теплыми оттенками цветов амириса в сердце композиции эта уникальная древесная нота подарит вам райское наслаждение. Ноты мирры и масла копаиферы раскрывают чувственные бальзамические грани композиции, словно опьяняющий молочный пар, вьющийся над головами подобно ладану. Ноты аромата: амирис, сандаловое дерево, толуанский бальзам и бальзам Копаху Категория ароматов: коньячные. Всевозможные древесные ноты — от сандала и кедра до пачули и ветивера, — всегда сопровождаются неожиданными дополнениями в виде оттенков рома, кофе, какао, коньяка или виски, напоминающих о наследии Килиана Хеннесси. Парфюмер: Калис Беккер. ПОДРОБНЕЕ Настоящая роскошь должна длиться вечно, поэтому все флаконы ароматов KILIAN PARIS можно пополнять повторно. Открутите пульверизатор , осторожно вынув распылитель. Наполнение начинается автоматически после установки фирменного рефила и останавливается как только флакон заполняется. Стремясь укрепить свою приверженность принципам экологичности, мы улучшили дизайн рефилов: теперь флакон производится из прозрачного стекла, чтобы исключить проблемы с его переработкой. Эксклюзивная система многоразового использования флаконов KILIAN PARIS позволяет легко и быстро пополнить запасы любимого аромата, не проронив ни единой капли.|Открутите пульверизатор , осторожно вынув распылитель. Наполнение начинается автоматически после установки фирменного рефила и останавливается как только флакон заполняется. Нанесите аромат на запястья, шею и точки пульса на очищенную и увлажненную кожу, чтобы он раскрылся от тепла тела и остался с вами до самого вечера. Не растирайте.|"страна происхождения Франция  изготовитель: ""Estee Lauder B.V."", адрес: Nijverheidsstraat 15, B-2260 Oevel-Westerlo, Бельгия"
https://goldapple.ru//19000321459-polvere-d-iris|TEATRO FRAGRANZE UNICHE Polvere D'Iris|13200|0|Цветочные объятия с пудровыми оттенками талька.  Весенний аромат  - утонченный баланс чувств, напоминающих о роскоши старины и свежих букетов весенних цветов. Аромат построен вокруг нежного ириса, пудровые нотки которого раскрываются буквально с первых секунд и подчеркнуты тальком.  Болгарская роза и фрезия наполняют аромат чувственностью.  Древесно-бальзамический шлейф сандала и бензоина придает роскошь композиции.    Идеально подходит для приемных, таких как прихожая и гостиная, а также спальни и гардеробной.|Окуните все палочки во флакон; для более интенсивного распространения аромата переворачивайте палочки несколько раз в день.  Регулировать аромат можно уменьшая или увеличивая число палочек. Палочки играют основную роль в интенсивности ароматизации, чем больше палочек, тем аромат насыщеннее. Для достижения лучших результатов, флакон не стоит никогда выставлять на прямой солнечный свет или ставить рядом с источниками тепла, так как под его воздействием происходит испарение аромата.|страна происхождения Италия  изготовитель: Teatro Fragranze Uniche srl
https://goldapple.ru//19000148357-nice-bergamote-by-antoine-maisondieu|ESSENTIAL PARFUMS PARIS Nice bergamote refillable|7450|4.2|Парфюмер – Antoine Maisondieu. «Я посвятил этот аромат аристократической красоте калабрийского бергамота. Лепестки жасмина и древесные ноты сделали эту красоту ещё более возвышенной, а бобы тонка смягчили парфюмерную композицию». Nice Bergamote – это игривый и солнечный аромат. Натуральный бергамот из Калабрии поражает яркостью, словно вспышка, и переплетается с цветочным аккордом, объединившим ноты иланг-иланга с Коморских островов, лепестков розы и жасмина. Изысканный кедр формирует тёплую базу, смягченную бобами тонка из Венесуэлы.  Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Компания участвует в программе посадки деревьев на Коморских островах, где получает иланг-иланг, а в Венесуэле, поставляющей бобы тонка, соблюдает соглашение о защите местной фауны и поддерживает местные общины.   Флакон парфюмерной воды подходит для многоразового использования, и его можно пополнять из рефила.|Только для наружного применения.|"страна происхождения Франция  изготовитель: ESSENTIAL PARFUMS SAS"", адрес: 176 boulevard Saint-Germain 75006 Paris, Франция."
